vehicle,file,start_time,end_time,duration_hours,driving_minutes,odometer_start,soc_start,soc_end,soc_used,distance_km,avg_speed,max_speed,pct_ac_on,avg_accel_xy,max_accel_xy,avg_altitude,altitude_range,implied_range_km
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-22 01:55:00,2026-07-22 08:45:00,6.833333333333333,280,6494.0,86.0,45.0,41.0,94.0,18.125,52.0,100.0,0.31165723123717604,1.56,207.75,36.0,229.2682926829268
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 01:45:00,2026-07-23 09:05:00,7.333333333333333,315,6752.0,96.0,45.0,51.0,116.0,19.603174603174605,62.0,100.0,0.5046160019829927,2.8229417280560365,213.52380952380952,39.0,227.45098039215685
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 02:10:00,2026-07-24 08:35:01,6.416944444444445,340,7020.0,90.0,11.0,79.0,156.0,24.897058823529413,77.0,100.0,0.6011580473885159,4.36,208.36764705882354,44.0,197.46835443037975
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 02:35:00,2026-07-26 09:55:00,7.333333333333333,350,7628.0,100.0,31.0,69.0,153.0,22.071428571428573,72.0,100.0,0.5226087234335819,3.16,210.14285714285714,62.0,221.73913043478262
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 11:10:00,2026-07-26 16:15:00,5.083333333333333,250,7781.0,85.0,40.0,45.0,110.0,21.58,74.0,100.0,0.27972892004158567,1.1454256850621083,209.18,56.0,244.44444444444446
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-07-27 01:30:00,2026-07-27 07:35:00,6.083333333333333,250,7891.0,70.0,22.0,48.0,103.0,23.38,59.0,100.0,0.44130584250778593,3.0594934221207275,212.58,42.0,214.58333333333334
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-01 11:20:00,2026-08-01 17:00:00,5.666666666666667,280,9208.0,73.0,28.0,45.0,70.0,14.0,58.0,100.0,0.39597093863936794,2.23,204.33928571428572,21.0,155.55555555555557
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 01:50:00,2026-08-02 08:30:00,6.666666666666667,295,9281.0,74.0,11.0,63.0,135.0,28.033898305084747,74.0,100.0,0.6460082034123014,4.310661202182329,225.38983050847457,61.0,214.28571428571428
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 09:05:00,2026-08-02 14:35:00,5.5,260,9416.0,56.0,12.0,44.0,99.0,23.53846153846154,63.0,100.0,0.6849332539038897,2.4988397307550563,222.6346153846154,71.0,225.0
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 12:50:00,2026-08-04 19:20:00,6.5,210,9918.0,59.0,34.0,25.0,48.0,11.547619047619047,59.0,100.0,0.3719059919675068,2.41,204.76190476190476,21.0,192.0
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-06 12:00:01,2026-08-06 19:50:00,7.833055555555555,355,10346.0,84.0,32.0,52.0,100.0,19.323943661971832,65.0,100.0,0.5484612168021082,4.71,221.43661971830986,100.0,192.30769230769232
DL52GD9543,tataraw-DL52GD9543-gps-2026-07-08-to-2026-08-07.csv,2026-08-07 01:00:00,2026-08-07 08:30:00,7.5,295,10453.0,68.0,29.0,39.0,91.0,22.491525423728813,65.0,100.0,0.6449851516062874,4.809365862564419,211.54237288135593,34.0,233.33333333333334
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-08 14:10:01,2026-07-08 18:20:00,4.166388888888889,175,3130.0,65.0,38.0,27.0,50.0,18.62857142857143,68.0,100.0,0.35393650798508175,0.9840731680114035,210.02857142857144,29.0,185.1851851851852
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-08 21:35:00,2026-07-09 01:35:01,4.000277777777778,55,3181.0,46.0,37.0,9.0,23.0,25.181818181818183,45.0,100.0,0.42479054024252344,1.3759360450253493,206.45454545454547,35.0,255.55555555555554
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-13 13:45:00,2026-07-13 17:55:00,4.166666666666667,230,3964.0,81.0,42.0,39.0,87.0,22.934782608695652,61.0,100.0,0.381474508442194,2.009601950635996,201.3913043478261,37.0,223.0769230769231
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-15 18:15:01,2026-07-16 01:05:00,6.833055555555555,185,4250.0,90.0,45.0,45.0,97.0,29.486486486486488,64.0,100.0,0.46333133837221224,1.882896704548606,207.7027027027027,36.0,215.55555555555554
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-16 12:35:00,2026-07-16 18:40:00,6.083333333333333,210,4461.0,64.0,23.0,41.0,82.0,22.595238095238095,64.0,100.0,0.3648215896568536,1.7361163555476342,216.78571428571428,49.0,200.0
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 01:55:00,2026-07-17 08:45:00,6.833333333333333,270,4548.0,98.0,30.0,68.0,86.0,19.75925925925926,69.0,100.0,0.3916462774465148,2.509222987301049,209.90740740740742,29.0,126.47058823529412
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 09:55:00,2026-07-17 16:25:00,6.5,345,4634.0,89.0,17.0,72.0,139.0,24.434782608695652,76.0,100.0,0.49093017580105364,1.92,191.47826086956522,32.0,193.05555555555557
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-18 05:05:00,2026-07-18 12:05:01,7.000277777777778,365,4878.0,100.0,18.0,82.0,142.0,24.08219178082192,77.0,100.0,0.4012298491397755,2.3048861143232218,210.3013698630137,57.0,173.17073170731706
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-18 13:35:00,2026-07-18 16:50:00,3.25,150,5020.0,95.0,68.0,27.0,64.0,27.2,72.0,100.0,0.404589915044308,2.2717834403833477,215.23333333333332,42.0,237.037037037037
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-19 20:40:00,2026-07-20 00:55:00,4.25,120,5249.0,88.0,58.0,30.0,63.0,31.041666666666668,76.0,100.0,0.6358890787795997,2.231882613400624,204.125,28.0,210.0
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-20 22:40:00,2026-07-21 03:15:00,4.583333333333333,80,5496.0,63.0,48.0,15.0,30.0,22.0,75.0,100.0,0.5400894831714226,1.878776197422141,205.375,17.0,200.0
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-21 18:35:01,2026-07-22 02:00:01,7.416666666666667,295,5682.0,86.0,18.0,68.0,140.0,28.0,59.0,100.0,0.48918697142266454,2.3644449665830667,208.54237288135593,41.0,205.88235294117646
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 04:10:00,2026-07-23 10:30:01,6.333611111111111,345,5960.0,86.0,40.0,46.0,101.0,18.07246376811594,53.0,100.0,0.2556600165803276,1.22,217.69565217391303,67.0,219.56521739130434
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 11:35:00,2026-07-23 19:30:01,7.916944444444445,305,6062.0,85.0,48.0,37.0,80.0,15.049180327868852,60.0,100.0,0.37929746336630854,2.0344286667268525,221.0,64.0,216.21621621621622
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 01:40:00,2026-07-24 08:45:01,7.083611111111111,340,6142.0,100.0,54.0,46.0,124.0,23.205882352941178,59.0,100.0,0.4148410662331099,2.4446881191677603,213.02941176470588,50.0,269.5652173913044
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 19:35:00,2026-07-25 00:25:00,4.833333333333333,215,6435.0,92.0,48.0,44.0,95.0,25.325581395348838,65.0,100.0,0.48194353248769906,2.710350530835449,216.8372093023256,57.0,215.9090909090909
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 12:55:00,2026-07-25 16:00:01,3.0836111111111113,155,6689.0,86.0,56.0,30.0,54.0,18.483870967741936,71.0,100.0,0.5618186007651307,2.7504545078950136,216.83870967741936,39.0,180.0
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 09:15:00,2026-07-26 16:25:00,7.166666666666667,345,6888.0,86.0,20.0,66.0,106.0,18.057971014492754,75.0,100.0,0.437293974423461,2.105445321066306,197.71014492753622,39.0,160.6060606060606
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 17:20:00,2026-07-26 19:40:01,2.3336111111111113,95,6994.0,78.0,50.0,28.0,50.0,30.789473684210527,79.0,100.0,0.3554493091809692,1.1072488428533127,216.3684210526316,48.0,178.57142857142858
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-07-27 01:10:01,2026-07-27 04:10:01,3.0,130,7044.0,92.0,71.0,21.0,35.0,10.846153846153847,40.0,100.0,0.5514084688380435,2.5089440009693322,209.1153846153846,15.0,166.66666666666669
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 11:15:00,2026-08-02 16:55:00,5.666666666666667,225,8466.0,73.0,24.0,49.0,84.0,25.68888888888889,71.0,100.0,0.4628674938831141,3.1,210.35555555555555,46.0,171.42857142857142
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-08-03 00:35:00,2026-08-03 06:40:00,6.083333333333333,295,8550.0,57.0,9.0,48.0,74.0,14.694915254237289,48.0,100.0,0.4144776512377978,1.8816216410320115,219.84745762711864,87.0,154.16666666666669
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 00:40:00,2026-08-04 07:40:00,7.0,375,8716.0,72.0,3.0,69.0,116.0,20.213333333333335,57.0,100.0,0.32392642282512546,1.4926486525636231,206.36,54.0,168.1159420289855
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 08:50:01,2026-08-04 15:05:00,6.249722222222222,335,8832.0,80.0,9.0,71.0,125.0,22.83582089552239,70.0,100.0,0.3594291685213693,1.71,193.80597014925374,31.0,176.05633802816902
DL52GD9565,tataraw-DL52GD9565-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 16:10:00,2026-08-04 18:50:00,2.6666666666666665,115,8957.0,85.0,51.0,34.0,61.0,30.869565217391305,71.0,100.0,0.5450522603786221,2.56,208.6086956521739,25.0,179.41176470588235
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-09 14:10:01,2026-07-09 17:05:01,2.9166666666666665,45,2591.0,50.0,41.0,9.0,20.0,12.444444444444445,46.0,100.0,0.27148971130364086,0.65,209.11111111111111,35.0,222.22222222222223
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-14 01:15:01,2026-07-14 06:00:01,4.75,230,3456.0,65.0,17.0,48.0,126.0,31.5,73.0,100.0,0.5701257263623136,2.76,212.52173913043478,40.0,262.5
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-15 11:30:03,2026-07-15 15:15:02,3.749722222222222,180,3876.0,70.0,45.0,25.0,49.0,16.47222222222222,56.0,100.0,0.4060059399442981,2.427385424690525,209.33333333333334,249.0,196.0
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-16 14:20:01,2026-07-16 18:40:01,4.333333333333333,175,4140.0,70.0,41.0,29.0,69.0,25.285714285714285,73.0,100.0,0.4974466326696367,1.6911830178901395,224.74285714285713,74.0,237.93103448275863
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 01:45:01,2026-07-17 04:20:01,2.5833333333333335,115,4209.0,71.0,39.0,32.0,49.0,23.869565217391305,68.0,100.0,0.5056962744286472,2.23,205.2608695652174,15.0,153.125
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 06:15:01,2026-07-17 11:20:01,5.083333333333333,275,4258.0,100.0,43.0,57.0,74.0,16.4,55.0,100.0,0.5909975523505513,3.800328933131973,211.54545454545453,38.0,129.82456140350877
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 11:55:01,2026-07-17 17:10:01,5.25,285,4332.0,82.0,15.0,67.0,94.0,18.771929824561404,58.0,100.0,0.4292355324769116,2.05,207.03508771929825,48.0,140.2985074626866
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 04:20:01,2026-07-24 09:30:03,5.167222222222223,110,5761.0,23.0,8.0,15.0,43.0,26.545454545454547,57.0,100.0,0.3570203992365197,1.933726971420733,215.5909090909091,44.0,286.6666666666667
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 00:25:01,2026-07-25 06:05:01,5.666666666666667,175,5990.0,74.0,45.0,29.0,68.0,25.97142857142857,65.0,100.0,0.3873806111386039,2.51,203.9142857142857,36.0,234.48275862068962
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 06:50:01,2026-07-25 13:35:01,6.75,390,6058.0,87.0,12.0,75.0,110.0,14.948717948717949,71.0,100.0,0.44311368100733406,3.27,211.8846153846154,51.0,146.66666666666666
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 03:30:01,2026-07-26 10:10:01,6.666666666666667,320,6194.0,99.0,20.0,79.0,124.0,21.171875,73.0,100.0,0.4622751426679598,2.93,216.84375,58.0,156.96202531645568
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 11:20:01,2026-07-26 19:00:01,7.666666666666667,345,6318.0,92.0,4.0,88.0,180.0,32.85507246376812,80.0,100.0,0.7094429134799952,7.57,217.7536231884058,90.0,204.54545454545453
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-07-27 01:40:01,2026-07-27 04:10:01,2.5,120,6499.0,45.0,12.0,33.0,50.0,19.666666666666668,72.0,100.0,0.44929800913604573,2.179931191574633,207.125,17.0,151.5151515151515
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 07:55:00,2026-08-02 10:25:00,2.5,135,8253.0,86.0,38.0,48.0,73.0,32.925925925925924,76.0,100.0,0.5303017880962586,2.463331078032346,205.2962962962963,78.0,152.08333333333331
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 10:50:00,2026-08-02 18:00:01,7.166944444444445,315,8326.0,76.0,8.0,68.0,126.0,21.92063492063492,78.0,100.0,0.552684985757141,3.008055850545332,212.4126984126984,77.0,185.29411764705884
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-03 01:45:00,2026-08-03 04:10:00,2.4166666666666665,125,8452.0,61.0,34.0,27.0,47.0,21.24,73.0,100.0,0.6059207152236005,2.49,208.48,26.0,174.07407407407408
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 01:15:01,2026-08-04 09:00:01,7.75,315,8667.0,84.0,20.0,64.0,101.0,18.650793650793652,72.0,100.0,0.5147352741951786,2.33,207.20634920634922,37.0,157.8125
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-05 02:35:01,2026-08-05 08:35:01,6.0,325,8960.0,100.0,29.0,71.0,117.0,21.753846153846155,74.0,100.0,0.6260709853347362,4.13,207.66153846153847,39.0,164.7887323943662
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-05 10:20:01,2026-08-05 16:15:00,5.916388888888889,335,9078.0,100.0,40.0,60.0,94.0,16.238805970149254,69.0,100.0,0.43539115426492414,3.86,208.26865671641792,34.0,156.66666666666666
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-06 01:55:01,2026-08-06 09:20:00,7.416388888888889,360,9177.0,100.0,22.0,78.0,138.0,20.86111111111111,74.0,100.0,0.6200164557338896,3.487491935474547,206.18055555555554,23.0,176.9230769230769
DL52GD9566,tataraw-DL52GD9566-gps-2026-07-08-to-2026-08-07.csv,2026-08-07 09:45:01,2026-08-07 15:05:01,5.333333333333333,285,9528.0,99.0,55.0,44.0,79.0,15.824561403508772,55.0,100.0,0.3018732097328856,1.1303096920755835,216.05263157894737,52.0,179.54545454545453
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-11 03:55:00,2026-07-11 08:55:00,5.0,245,1907.0,82.0,35.0,47.0,100.0,23.224489795918366,65.0,100.0,0.2022164408255839,0.97,216.55102040816325,47.0,212.7659574468085
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-14 02:50:01,2026-07-14 09:50:01,7.0,395,2230.0,77.0,8.0,69.0,96.0,14.582278481012658,52.0,100.0,0.3278045330376754,2.59,211.15189873417722,62.0,139.1304347826087
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-16 06:35:00,2026-07-16 13:15:01,6.666944444444445,365,2684.0,90.0,17.0,73.0,86.0,12.342465753424657,62.0,100.0,0.4314489791625171,3.251292050862242,231.0958904109589,89.0,117.8082191780822
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-16 14:00:01,2026-07-16 18:00:01,4.0,190,2771.0,48.0,13.0,35.0,64.0,20.18421052631579,63.0,100.0,0.36279692942008285,1.85,206.8684210526316,29.0,182.85714285714286
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-16 19:25:00,2026-07-17 03:10:00,7.75,330,2835.0,84.0,12.0,72.0,182.0,34.303030303030305,74.0,100.0,0.44298664868676146,2.193171219946131,213.07575757575756,46.0,252.77777777777777
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-19 21:55:01,2026-07-20 05:20:02,7.416944444444445,370,3587.0,75.0,5.0,70.0,171.0,27.72972972972973,76.0,100.0,0.2934653035108473,2.56,214.06756756756758,59.0,244.2857142857143
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-20 17:35:01,2026-07-20 22:45:01,5.166666666666667,245,3889.0,78.0,28.0,50.0,113.0,29.551020408163264,72.0,100.0,0.48259287603382456,3.0319960422137755,209.40816326530611,110.0,225.99999999999997
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 03:10:01,2026-07-23 08:55:00,5.749722222222222,315,4492.0,80.0,6.0,74.0,124.0,22.07936507936508,75.0,100.0,0.43019483877214515,2.1,216.6984126984127,51.0,167.56756756756758
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 03:40:01,2026-07-25 09:55:01,6.25,320,4976.0,76.0,16.0,60.0,133.0,23.40625,57.0,100.0,0.36020953821902246,2.26,226.546875,72.0,221.66666666666669
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 11:20:00,2026-07-25 16:50:00,5.5,300,5109.0,86.0,38.0,48.0,99.0,18.133333333333333,72.0,100.0,0.3669864258803449,2.357901609482465,209.3,42.0,206.25
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 03:20:00,2026-07-26 10:35:00,7.25,350,5209.0,100.0,37.0,63.0,123.0,18.042857142857144,64.0,100.0,0.38721155009303343,3.5891224554199876,205.34285714285716,244.0,195.23809523809524
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-07-27 01:50:01,2026-07-27 09:15:01,7.416666666666667,375,5433.0,83.0,10.0,73.0,125.0,17.533333333333335,66.0,100.0,0.32519313554087914,2.43,226.93333333333334,75.0,171.23287671232876
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-01 08:05:00,2026-08-01 11:00:02,2.917222222222222,120,6567.0,47.0,29.0,18.0,31.0,12.541666666666666,44.0,100.0,0.23622198758380306,0.86,206.91666666666666,45.0,172.22222222222223
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-01 11:15:01,2026-08-01 16:55:00,5.666388888888889,205,6598.0,52.0,21.0,31.0,64.0,16.78048780487805,63.0,100.0,0.28708546493468423,1.31,210.390243902439,42.0,206.4516129032258
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-02 01:55:00,2026-08-02 09:35:00,7.666666666666667,395,6668.0,100.0,22.0,78.0,160.0,24.68354430379747,77.0,100.0,0.38620177370104253,2.169446934128604,208.16455696202533,41.0,205.1282051282051
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-04 15:35:00,2026-08-04 18:55:00,3.3333333333333335,85,7380.0,81.0,65.0,16.0,42.0,25.058823529411764,51.0,100.0,0.3832745611513924,1.103177229641729,209.7058823529412,23.0,262.5
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-06 15:20:00,2026-08-06 18:05:00,2.75,125,7701.0,48.0,28.0,20.0,54.0,25.96,59.0,100.0,0.25322671803302127,0.9972462083156798,214.2,46.0,270.0
DL52GD9580,tataraw-DL52GD9580-gps-2026-07-08-to-2026-08-07.csv,2026-08-07 15:45:00,2026-08-07 17:35:00,1.8333333333333333,100,7943.0,62.0,42.0,20.0,49.0,32.05,65.0,100.0,0.4938393451518683,1.98,211.45,45.0,245.00000000000003
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-08 08:40:01,2026-07-08 10:10:02,1.5002777777777778,80,2810.0,15.0,6.0,9.0,23.0,15.125,44.0,100.0,0.39039113473069037,1.6282505949638095,212.0625,13.0,255.55555555555554
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-08 11:20:02,2026-07-08 17:45:01,6.416388888888889,340,2833.0,88.0,43.0,45.0,110.0,18.08823529411765,64.0,100.0,0.4536627910038924,1.6573774464496616,200.69117647058823,44.0,244.44444444444446
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-09 16:15:01,2026-07-09 17:55:01,1.6666666666666667,75,3194.0,49.0,32.0,17.0,49.0,42.733333333333334,78.0,100.0,0.49812905642825506,1.91,209.6,39.0,288.2352941176471
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-12 11:25:01,2026-07-12 18:10:01,6.75,240,4055.0,63.0,36.0,27.0,59.0,12.520833333333334,59.0,100.0,0.3458102272174576,1.18,206.20833333333334,20.0,218.5185185185185
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-17 21:30:01,2026-07-18 02:15:01,4.75,140,5099.0,84.0,43.0,41.0,96.0,38.67857142857143,77.0,100.0,0.6563476712696867,3.0028153456381563,198.5,60.0,234.14634146341461
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-19 05:15:01,2026-07-19 13:15:01,8.0,385,5450.0,100.0,27.0,73.0,181.0,28.714285714285715,72.0,100.0,0.4282920606203532,2.1733844574764034,207.2207792207792,56.0,247.94520547945206
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-19 14:45:01,2026-07-19 18:45:01,4.0,210,5631.0,98.0,63.0,35.0,100.0,27.738095238095237,62.0,100.0,0.4537553214901936,2.88,211.52380952380952,47.0,285.7142857142857
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-22 01:20:01,2026-07-22 06:40:01,5.333333333333333,255,6375.0,88.0,39.0,49.0,113.0,23.098039215686274,67.0,100.0,0.4930669999380881,3.46,224.7450980392157,51.0,230.6122448979592
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-22 22:30:01,2026-07-23 01:40:01,3.1666666666666665,135,6648.0,99.0,64.0,35.0,85.0,35.666666666666664,74.0,100.0,0.5335382287680233,1.8461040057374882,208.1851851851852,38.0,242.85714285714283
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 02:00:01,2026-07-23 08:50:01,6.833333333333333,205,6733.0,82.0,36.0,46.0,69.0,20.51219512195122,76.0,100.0,0.4877018263885343,2.78,208.85365853658536,34.0,150.0
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 09:55:01,2026-07-23 16:40:01,6.75,380,6803.0,91.0,8.0,83.0,148.0,22.789473684210527,77.0,100.0,0.5400107679644826,2.532390175308694,217.8815789473684,56.0,178.3132530120482
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-23 17:15:01,2026-07-23 18:50:01,1.5833333333333333,55,6951.0,66.0,40.0,26.0,40.0,53.81818181818182,76.0,100.0,1.1387659907223266,3.05,209.27272727272728,48.0,153.84615384615387
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 01:35:01,2026-07-24 08:35:02,7.000277777777778,315,6993.0,99.0,24.0,75.0,113.0,21.07936507936508,76.0,100.0,0.7622546255469466,3.78910279617748,207.12698412698413,40.0,150.66666666666666
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 09:35:02,2026-07-24 17:25:01,7.833055555555555,390,7106.0,85.0,16.0,69.0,105.0,15.717948717948717,70.0,100.0,0.5763398977825219,2.7106641252652457,204.35897435897436,42.0,152.17391304347828
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-24 18:35:01,2026-07-24 21:30:01,2.9166666666666665,115,7212.0,92.0,65.0,27.0,47.0,25.391304347826086,70.0,100.0,0.8730549660358073,3.18,204.52173913043478,28.0,174.07407407407408
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-25 20:10:01,2026-07-26 03:35:01,7.416666666666667,210,7413.0,98.0,33.0,65.0,137.0,34.285714285714285,76.0,100.0,0.2871316162822827,1.9221342304844373,221.76190476190476,105.0,210.76923076923077
DL52GD9590,tataraw-DL52GD9590-gps-2026-07-08-to-2026-08-07.csv,2026-07-26 21:30:01,2026-07-27 03:25:01,5.916666666666667,185,7694.0,93.0,58.0,35.0,74.0,24.89189189189189,71.0,100.0,0.5726217778181193,2.9701515112869243,205.3783783783784,20.0,211.42857142857144
